Medicine_ID,Medicine_Name,Category,Manufacturer,Is_Critical,Month,Opening_Stock,Restock_Qty,Monthly_Demand,Fulfilled_Demand,Stockout_Units,Stockout_Flag,Closing_Stock,Lead_Time_Days,Unit_Cost_INR,Holding_Cost_Percent,Ordering_Cost_INR,Shelf_Life_Months
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2025-12,58,383,334,334,0,No,107,7,183.23,0.15,331.45,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-01,107,350,294,294,0,No,163,7,183.23,0.15,324.38,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-02,163,428,345,345,0,No,246,7,183.23,0.15,328.52,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-03,246,374,314,314,0,No,306,7,183.23,0.15,326.06,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-04,306,0,451,306,145,Yes,0,7,183.23,0.15,335.54,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-05,0,581,500,500,0,No,81,7,183.23,0.15,327.67,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-06,81,705,667,667,0,No,119,7,183.23,0.15,324.22,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-07,119,0,760,119,641,Yes,0,7,183.23,0.15,315.83,9
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-08,610,1650,1310,1310,0,No,950,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-09,950,1267,1001,1001,0,No,1216,10,685.13,0.18,323.64,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-10,1216,460,574,574,0,No,1102,10,685.13,0.18,331.13,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-11,1102,457,464,464,0,No,1095,10,685.13,0.18,326.32,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-12,1095,0,516,516,0,No,579,10,685.13,0.18,329.5,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-01,579,533,516,516,0,No,596,10,685.13,0.18,335.8,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-02,596,0,423,423,0,No,173,10,685.13,0.18,336.9,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-03,173,671,517,517,0,No,327,10,685.13,0.18,337.49,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-04,327,447,561,561,0,No,213,10,696.07,0.18,332.36,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-05,213,900,701,701,0,No,412,10,696.07,0.18,324.28,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-06,412,793,1034,1034,0,No,171,10,696.07,0.18,332.17,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-07,171,1356,1416,1416,0,No,111,10,696.07,0.18,340.12,18
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-08,54,447,610,501,109,Yes,0,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-09,0,484,545,484,61,Yes,0,2,129.07,0.21,251.91,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-10,0,720,609,609,0,No,111,2,129.07,0.21,249.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-11,111,554,629,629,0,No,36,2,129.07,0.21,253.11,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-12,36,480,552,516,36,Yes,0,2,129.07,0.21,259.48,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-01,0,0,648,0,648,Yes,0,2,129.07,0.21,265.69,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-02,0,0,574,0,574,Yes,0,2,129.07,0.21,270.18,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-03,0,615,522,522,0,No,93,2,129.07,0.21,272.46,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-04,93,542,610,610,0,No,25,2,121.47,0.21,265.79,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-05,25,0,616,25,591,Yes,0,2,121.47,0.21,260.36,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-06,0,0,620,0,620,Yes,0,2,121.47,0.21,266.75,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-07,0,589,524,524,0,No,65,2,121.47,0.21,268.46,6
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-08,697,2026,2444,2444,0,No,279,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-09,279,2936,2656,2656,0,No,559,5,75.39,0.18,119.14,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-10,559,0,2360,559,1801,Yes,0,5,75.39,0.18,120.4,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-11,0,1935,2438,1935,503,Yes,0,5,75.39,0.18,116.59,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-12,0,2986,2332,2332,0,No,654,5,75.39,0.18,113.98,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-01,654,0,2732,654,2078,Yes,0,5,75.39,0.18,114.36,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-02,0,2020,2127,2020,107,Yes,0,5,75.39,0.18,115.84,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-03,0,0,2392,0,2392,Yes,0,5,75.39,0.18,117.01,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-04,0,2606,2230,2230,0,No,376,5,75.39,0.18,114.89,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-05,376,1798,2079,2079,0,No,95,5,75.39,0.18,116.52,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-06,95,0,2728,95,2633,Yes,0,5,75.39,0.18,114.5,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-07,0,0,2728,0,2728,Yes,0,5,75.39,0.18,113.16,36
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-08,503,1654,1580,1580,0,No,577,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-09,577,0,1910,577,1333,Yes,0,5,461.73,0.2,102.09,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-10,0,1671,1740,1671,69,Yes,0,5,461.73,0.2,103.04,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-11,0,1310,1525,1310,215,Yes,0,5,461.73,0.2,105.25,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-12,0,1776,1814,1776,38,Yes,0,5,461.73,0.2,106.25,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-01,0,1741,1903,1741,162,Yes,0,5,461.73,0.2,106.68,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-02,0,1864,1503,1503,0,No,361,5,461.73,0.2,104.11,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-03,361,2346,1896,1896,0,No,811,5,461.73,0.2,103.27,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-04,811,1747,1834,1834,0,No,724,5,461.73,0.2,101.78,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-05,724,0,1543,724,819,Yes,0,5,461.73,0.2,100.16,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-06,0,0,1752,0,1752,Yes,0,5,461.73,0.2,103.16,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-07,0,1528,1544,1528,16,Yes,0,5,461.73,0.2,102.48,18
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-08,773,1020,1166,1166,0,No,627,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-09,627,982,919,919,0,No,690,14,342.83,0.27,347.09,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-10,690,0,993,690,303,Yes,0,14,342.83,0.27,349.89,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-11,0,673,931,673,258,Yes,0,14,342.83,0.27,356.18,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-12,0,1072,990,990,0,No,82,14,342.83,0.27,356.24,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-01,82,750,965,832,133,Yes,0,14,342.83,0.27,357.88,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-02,0,1340,1156,1156,0,No,184,14,342.83,0.27,357.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-03,184,1243,1019,1019,0,No,408,14,342.83,0.27,351.22,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-04,408,1241,1072,1072,0,No,577,14,329.55,0.27,355.97,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-05,577,646,908,908,0,No,315,14,329.55,0.27,351.29,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-06,315,772,1097,1087,10,Yes,0,14,329.55,0.27,341.14,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-07,0,1235,1117,1117,0,No,118,14,329.55,0.27,344.24,24
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-08,1984,2993,2353,2353,0,No,2624,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-09,2624,0,2158,2158,0,No,466,14,556.98,0.21,72.07,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-10,466,2242,2282,2282,0,No,426,14,556.98,0.21,74.08,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-11,426,0,1883,426,1457,Yes,0,14,556.98,0.21,75.91,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-12,0,2316,2016,2016,0,No,300,14,556.98,0.21,75.34,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-01,300,0,2273,300,1973,Yes,0,14,556.98,0.21,73.2,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-02,0,2257,1880,1880,0,No,377,14,556.98,0.21,75.09,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-03,377,2241,2282,2282,0,No,336,14,556.98,0.21,74.77,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-04,336,1568,1857,1857,0,No,47,14,556.98,0.21,76.43,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-05,47,1999,1908,1908,0,No,138,14,556.98,0.21,76.43,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-06,138,2331,2173,2173,0,No,296,14,556.98,0.21,76.43,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-07,296,2068,1783,1783,0,No,581,14,556.98,0.21,75.52,9
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-08,531,0,2010,531,1479,Yes,0,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-09,0,2421,2046,2046,0,No,375,4,647.58,0.25,306.55,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-10,375,2971,2437,2437,0,No,909,4,647.58,0.25,313.38,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-11,909,3593,3129,3129,0,No,1373,4,647.58,0.25,309.82,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-12,1373,4983,4239,4239,0,No,2117,4,647.58,0.25,303.39,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-01,2117,0,4575,2117,2458,Yes,0,4,647.58,0.25,304.49,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-02,0,4602,4184,4184,0,No,418,4,647.58,0.25,312.97,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-03,418,2361,2441,2441,0,No,338,4,647.58,0.25,316.78,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-04,338,2349,2298,2298,0,No,389,4,619.61,0.25,318.14,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-05,389,2083,1916,1916,0,No,556,4,619.61,0.25,310.3,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-06,556,1860,1635,1635,0,No,781,4,619.61,0.25,312.54,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-07,781,2055,1675,1675,0,No,1161,4,619.61,0.25,322.07,6
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-08,304,2221,2878,2525,353,Yes,0,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-09,0,3466,2781,2781,0,No,685,2,463.3,0.19,248.62,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-10,685,3371,2889,2889,0,No,1167,2,463.3,0.19,254.52,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-11,1167,0,2267,1167,1100,Yes,0,2,463.3,0.19,258.29,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-12,0,2341,2548,2341,207,Yes,0,2,463.3,0.19,261.37,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-01,0,0,2498,0,2498,Yes,0,2,463.3,0.19,264.54,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-02,0,2762,2552,2552,0,No,210,2,463.3,0.19,262.34,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-03,210,3005,2593,2593,0,No,622,2,463.3,0.19,259.11,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-04,622,1776,2498,2398,100,Yes,0,2,463.3,0.19,263.95,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-05,0,2004,2667,2004,663,Yes,0,2,463.3,0.19,268.8,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-06,0,1736,2237,1736,501,Yes,0,2,463.3,0.19,270.68,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-07,0,1771,2440,1771,669,Yes,0,2,463.3,0.19,270.68,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-08,170,769,603,603,0,No,336,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-09,336,0,558,336,222,Yes,0,7,173.05,0.22,66.51,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-10,0,439,463,439,24,Yes,0,7,173.05,0.22,66.52,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-11,0,468,575,468,107,Yes,0,7,173.05,0.22,67.77,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-12,0,400,542,400,142,Yes,0,7,173.05,0.22,68.4,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-01,0,441,571,441,130,Yes,0,7,173.05,0.22,69.25,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-02,0,539,545,539,6,Yes,0,7,173.05,0.22,70.49,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-03,0,595,470,470,0,No,125,7,173.05,0.22,72.12,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-04,125,401,504,504,0,No,22,7,163.41,0.22,71.44,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-05,22,577,537,537,0,No,62,7,163.41,0.22,70.92,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-06,62,442,567,504,63,Yes,0,7,163.41,0.22,69.22,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-07,0,661,584,584,0,No,77,7,163.41,0.22,69.55,36
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-08,264,1582,1362,1362,0,No,484,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-09,484,988,1147,1147,0,No,325,4,636.25,0.16,175.7,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-10,325,815,918,918,0,No,222,4,636.25,0.16,176.17,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-11,222,717,666,666,0,No,273,4,636.25,0.16,173.8,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-12,273,0,591,273,318,Yes,0,4,636.25,0.16,174.81,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-01,0,522,618,522,96,Yes,0,4,636.25,0.16,169.6,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-02,0,638,555,555,0,No,83,4,636.25,0.16,164.47,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-03,83,664,572,572,0,No,175,4,636.25,0.16,168.05,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-04,175,642,679,679,0,No,138,4,636.25,0.16,166.5,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-05,138,1263,1008,1008,0,No,393,4,636.25,0.16,162.36,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-06,393,1523,1433,1433,0,No,483,4,636.25,0.16,162.61,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-07,483,1296,1609,1609,0,No,170,4,636.25,0.16,165.61,9
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-08,115,595,473,473,0,No,237,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-09,237,0,442,237,205,Yes,0,4,439.61,0.23,240.28,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-10,0,253,313,253,60,Yes,0,4,439.61,0.23,242.17,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-11,0,296,252,252,0,No,44,4,439.61,0.23,235.78,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-12,44,251,250,250,0,No,45,4,439.61,0.23,228.87,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-01,45,235,209,209,0,No,71,4,439.61,0.23,229.35,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-02,71,260,308,308,0,No,23,4,439.61,0.23,229.98,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-03,23,400,312,312,0,No,111,4,439.61,0.23,232.1,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-04,111,535,561,561,0,No,85,4,439.61,0.23,235.58,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-05,85,0,565,85,480,Yes,0,4,439.61,0.23,242.91,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-06,0,674,632,632,0,No,42,4,439.61,0.23,243.16,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-07,42,670,563,563,0,No,149,4,439.61,0.23,240.43,24
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-08,365,599,823,823,0,No,141,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-09,141,1160,977,977,0,No,324,5,127.34,0.14,148.69,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-10,324,1277,1028,1028,0,No,573,5,127.34,0.14,146.58,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-11,573,0,879,573,306,Yes,0,5,127.34,0.14,146.02,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-12,0,684,802,684,118,Yes,0,5,127.34,0.14,142.14,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-01,0,0,843,0,843,Yes,0,5,127.34,0.14,137.77,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-02,0,945,1015,945,70,Yes,0,5,127.34,0.14,142.02,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-03,0,1182,925,925,0,No,257,5,127.34,0.14,145.11,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-04,257,1187,969,969,0,No,475,5,123.52,0.14,146.91,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-05,475,929,874,874,0,No,530,5,123.52,0.14,146.07,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-06,530,0,949,530,419,Yes,0,5,123.52,0.14,143.07,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-07,0,989,964,964,0,No,25,5,123.52,0.14,139.91,6
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-08,185,1056,1415,1241,174,Yes,0,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-09,0,1238,962,962,0,No,276,5,38.92,0.27,315.85,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-10,276,682,630,630,0,No,328,5,38.92,0.27,320.11,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-11,328,597,485,485,0,No,440,5,38.92,0.27,323.29,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-12,440,354,403,403,0,No,391,5,38.92,0.27,318.92,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-01,391,516,508,508,0,No,399,5,38.92,0.27,327.94,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-02,399,0,440,399,41,Yes,0,5,38.92,0.27,332.66,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-03,0,604,626,604,22,Yes,0,5,38.92,0.27,333.74,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-04,0,700,708,700,8,Yes,0,5,38.92,0.27,335.96,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-05,0,685,827,685,142,Yes,0,5,38.92,0.27,334.37,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-06,0,1038,1253,1038,215,Yes,0,5,38.92,0.27,329.37,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-07,0,1338,1469,1338,131,Yes,0,5,38.92,0.27,326.51,9
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-08,594,2329,2283,2283,0,No,640,5,755.14,0.27,308.83,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-09,640,2971,2991,2991,0,No,620,5,755.14,0.27,313.85,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-10,620,2602,2649,2649,0,No,573,5,755.14,0.27,304.4,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-11,573,2033,2803,2606,197,Yes,0,5,755.14,0.27,296.93,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-12,0,3049,2637,2637,0,No,412,5,755.14,0.27,288.1,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2026-01,412,3705,3024,3024,0,No,1093,5,755.14,0.27,281.04,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2026-02,1093,3388,2801,2801,0,No,1680,5,755.14,0.27,287.96,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2026-03,1680,2748,2624,2624,0,No,1804,5,755.14,0.27,291.92,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2026-04,1804,2584,2393,2393,0,No,1995,5,755.14,0.27,291.42,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2026-05,1995,0,2322,1995,327,Yes,0,5,755.14,0.27,283.6,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2026-06,0,2428,2306,2306,0,No,122,5,755.14,0.27,283.44,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2026-07,122,2990,2314,2314,0,No,798,5,755.14,0.27,282.92,18
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2025-08,928,0,912,912,0,No,16,14,157.04,0.13,71.24,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2025-09,16,1143,1049,1049,0,No,110,14,157.04,0.13,69.77,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2025-10,110,802,926,912,14,Yes,0,14,157.04,0.13,69.47,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2025-11,0,1355,1219,1219,0,No,136,14,157.04,0.13,69.01,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2025-12,136,1667,1598,1598,0,No,205,14,157.04,0.13,69.53,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2026-01,205,1964,1783,1783,0,No,386,14,157.04,0.13,70.14,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2026-02,386,1646,1725,1725,0,No,307,14,157.04,0.13,68.1,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2026-03,307,1052,1062,1062,0,No,297,14,157.04,0.13,67.54,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2026-04,297,657,875,875,0,No,79,14,150.69,0.13,68.1,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2026-05,79,751,804,804,0,No,26,14,150.69,0.13,68.11,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2026-06,26,559,736,585,151,Yes,0,14,150.69,0.13,69.71,9
MED0031,Clopidogrel 250mg Tablet,Emergency/Critical Care,Sun Pharma,Yes,2026-07,0,665,763,665,98,Yes,0,14,150.69,0.13,70.42,9
