Medicine_ID,Medicine_Name,Category,Manufacturer,Is_Critical,Month,Opening_Stock,Restock_Qty,Monthly_Demand,Demand_Std_Dev,Fulfilled_Demand,Stockout_Units,Stockout_Flag,Closing_Stock,Lead_Time_Days,Unit_Cost_INR,Holding_Cost_Percent,Ordering_Cost_INR,Shelf_Life_Months
MED0015,Azithromycin 1mg Capsule,Emergency/Critical Care,Mankind,No,2026-03,460,2513,2033,445.9,2033,0,No,940,4,77.39,0.27,163.25,6
MED0015,Azithromycin 1mg Capsule,Emergency/Critical Care,Mankind,No,2026-04,940,1410,1783,385.8,1783,0,No,567,4,77.39,0.27,163.25,6
MED0015,Azithromycin 1mg Capsule,Emergency/Critical Care,Mankind,No,2026-05,567,1091,1288,282.2,1288,0,No,370,4,77.39,0.27,163.25,6
MED0015,Azithromycin 1mg Capsule,Emergency/Critical Care,Mankind,No,2026-06,370,1360,1259,222,1259,0,No,471,4,77.39,0.27,163.25,6
MED0015,Azithromycin 1mg Capsule,Emergency/Critical Care,Mankind,No,2026-07,471,1571,1437,375.1,1437,0,No,605,4,77.39,0.27,163.25,6
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2025-08,160,642,905,191.7,802,103,Yes,0,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2025-09,0,510,686,151.2,510,176,Yes,0,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2025-10,0,588,498,96.4,498,0,No,90,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2025-11,90,331,363,108.2,363,0,No,58,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2025-12,58,383,334,69.8,334,0,No,107,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-01,107,350,294,61.9,294,0,No,163,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-02,163,428,345,89.4,345,0,No,246,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-03,246,374,314,61.7,314,0,No,306,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-04,306,0,451,105.1,306,145,Yes,0,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-05,0,581,500,98.1,500,0,No,81,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-06,81,705,667,210.4,667,0,No,119,7,183.23,0.15,344.47,9
MED0016,Sertraline 100mg Tablet,Vitamin/Supplement,Zydus,No,2026-07,119,0,760,165.3,119,641,Yes,0,7,183.23,0.15,344.47,9
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-08,610,1650,1310,316.9,1310,0,No,950,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-09,950,1267,1001,182.4,1001,0,No,1216,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-10,1216,460,574,113.4,574,0,No,1102,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-11,1102,457,464,122.5,464,0,No,1095,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2025-12,1095,0,516,147.5,516,0,No,579,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-01,579,533,516,119.5,516,0,No,596,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-02,596,0,423,70.8,423,0,No,173,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-03,173,671,517,164.1,517,0,No,327,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-04,327,447,561,115.6,561,0,No,213,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-05,213,900,701,216.3,701,0,No,412,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-06,412,793,1034,337.4,1034,0,No,171,10,685.13,0.18,315.21,18
MED0017,Cetirizine 5mg Suspension,Emergency/Critical Care,Zydus,Yes,2026-07,171,1356,1416,392.5,1416,0,No,111,10,685.13,0.18,315.21,18
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-08,54,447,610,146.8,501,109,Yes,0,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-09,0,484,545,134.3,484,61,Yes,0,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-10,0,720,609,197.9,609,0,No,111,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-11,111,554,629,163.6,629,0,No,36,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2025-12,36,480,552,117.8,516,36,Yes,0,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-01,0,0,648,137.7,0,648,Yes,0,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-02,0,0,574,92.7,0,574,Yes,0,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-03,0,615,522,126.8,522,0,No,93,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-04,93,542,610,143.5,610,0,No,25,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-05,25,0,616,98.8,25,591,Yes,0,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-06,0,0,620,152.2,0,620,Yes,0,2,129.07,0.21,254.49,6
MED0018,Normal Saline 250mg Inhaler,Anesthetic,Cadila,Yes,2026-07,0,589,524,176.3,524,0,No,65,2,129.07,0.21,254.49,6
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-08,697,2026,2444,843.3,2444,0,No,279,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-09,279,2936,2656,503.2,2656,0,No,559,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-10,559,0,2360,793.7,559,1801,Yes,0,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-11,0,1935,2438,813.6,1935,503,Yes,0,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2025-12,0,2986,2332,638.6,2332,0,No,654,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-01,654,0,2732,501,654,2078,Yes,0,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-02,0,2020,2127,705.9,2020,107,Yes,0,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-03,0,0,2392,645.4,0,2392,Yes,0,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-04,0,2606,2230,749.9,2230,0,No,376,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-05,376,1798,2079,447.8,2079,0,No,95,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-06,95,0,2728,755.1,95,2633,Yes,0,5,75.39,0.18,122.21,36
MED0019,Amlodipine 500mg Suspension,Vaccine,Intas,No,2026-07,0,0,2728,931.8,0,2728,Yes,0,5,75.39,0.18,122.21,36
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-08,503,1654,1580,361.1,1580,0,No,577,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-09,577,0,1910,478.7,577,1333,Yes,0,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-10,0,1671,1740,379.4,1671,69,Yes,0,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-11,0,1310,1525,287,1310,215,Yes,0,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2025-12,0,1776,1814,346.8,1776,38,Yes,0,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-01,0,1741,1903,640.1,1741,162,Yes,0,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-02,0,1864,1503,378.8,1503,0,No,361,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-03,361,2346,1896,429.8,1896,0,No,811,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-04,811,1747,1834,276.4,1834,0,No,724,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-05,724,0,1543,293,724,819,Yes,0,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-06,0,0,1752,354.8,0,1752,Yes,0,5,461.73,0.2,100.53,18
MED0020,Lorazepam 2.5mg Ointment,Emergency/Critical Care,Cadila,No,2026-07,0,1528,1544,479.2,1528,16,Yes,0,5,461.73,0.2,100.53,18
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-08,773,1020,1166,221.7,1166,0,No,627,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-09,627,982,919,207.6,919,0,No,690,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-10,690,0,993,334.5,690,303,Yes,0,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-11,0,673,931,245,673,258,Yes,0,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2025-12,0,1072,990,277,990,0,No,82,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-01,82,750,965,162.8,832,133,Yes,0,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-02,0,1340,1156,283.3,1156,0,No,184,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-03,184,1243,1019,216,1019,0,No,408,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-04,408,1241,1072,170.9,1072,0,No,577,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-05,577,646,908,177.7,908,0,No,315,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-06,315,772,1097,268.5,1087,10,Yes,0,14,342.83,0.27,338.72,24
MED0021,Folic Acid 50mg Ointment,Dermatological,Cipla,Yes,2026-07,0,1235,1117,247.9,1117,0,No,118,14,342.83,0.27,338.72,24
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-08,1984,2993,2353,603,2353,0,No,2624,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-09,2624,0,2158,452.4,2158,0,No,466,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-10,466,2242,2282,507.6,2282,0,No,426,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-11,426,0,1883,509,426,1457,Yes,0,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2025-12,0,2316,2016,522.8,2016,0,No,300,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-01,300,0,2273,691.6,300,1973,Yes,0,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-02,0,2257,1880,483.8,1880,0,No,377,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-03,377,2241,2282,480.7,2282,0,No,336,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-04,336,1568,1857,290.1,1857,0,No,47,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-05,47,1999,1908,318,1908,0,No,138,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-06,138,2331,2173,722.1,2173,0,No,296,14,556.98,0.21,70.12,9
MED0022,Human Albumin 250mg Tablet,Antibiotic,Biocon,No,2026-07,296,2068,1783,334.1,1783,0,No,581,14,556.98,0.21,70.12,9
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-08,531,0,2010,516,531,1479,Yes,0,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-09,0,2421,2046,392.1,2046,0,No,375,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-10,375,2971,2437,458.9,2437,0,No,909,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-11,909,3593,3129,518.5,3129,0,No,1373,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2025-12,1373,4983,4239,1328.3,4239,0,No,2117,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-01,2117,0,4575,1137.7,2117,2458,Yes,0,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-02,0,4602,4184,948.5,4184,0,No,418,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-03,418,2361,2441,652.1,2441,0,No,338,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-04,338,2349,2298,466.5,2298,0,No,389,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-05,389,2083,1916,587.8,1916,0,No,556,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-06,556,1860,1635,550.2,1635,0,No,781,4,647.58,0.25,308.79,6
MED0023,Amoxicillin 50mg Syrup,Vaccine,Cadila,Yes,2026-07,781,2055,1675,320,1675,0,No,1161,4,647.58,0.25,308.79,6
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-08,304,2221,2878,710.2,2525,353,Yes,0,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-09,0,3466,2781,554.5,2781,0,No,685,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-10,685,3371,2889,733.9,2889,0,No,1167,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-11,1167,0,2267,612.5,1167,1100,Yes,0,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2025-12,0,2341,2548,461.1,2341,207,Yes,0,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-01,0,0,2498,686,0,2498,Yes,0,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-02,0,2762,2552,476,2552,0,No,210,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-03,210,3005,2593,771.8,2593,0,No,622,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-04,622,1776,2498,616.6,2398,100,Yes,0,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-05,0,2004,2667,730,2004,663,Yes,0,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-06,0,1736,2237,748.6,1736,501,Yes,0,2,463.3,0.19,248.33,36
MED0024,Insulin 1g Tablet,Dermatological,Dr Reddy's,No,2026-07,0,1771,2440,655.1,1771,669,Yes,0,2,463.3,0.19,248.33,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-08,170,769,603,91.6,603,0,No,336,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-09,336,0,558,112.9,336,222,Yes,0,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-10,0,439,463,92.1,439,24,Yes,0,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-11,0,468,575,191.9,468,107,Yes,0,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2025-12,0,400,542,179.7,400,142,Yes,0,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-01,0,441,571,151,441,130,Yes,0,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-02,0,539,545,177.6,539,6,Yes,0,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-03,0,595,470,96.6,470,0,No,125,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-04,125,401,504,122.1,504,0,No,22,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-05,22,577,537,159.9,537,0,No,62,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-06,62,442,567,99.4,504,63,Yes,0,7,173.05,0.22,66.46,36
MED0025,Fluoxetine 10mg Syrup,Analgesic,Cadila,Yes,2026-07,0,661,584,118.5,584,0,No,77,7,173.05,0.22,66.46,36
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-08,264,1582,1362,325,1362,0,No,484,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-09,484,988,1147,392.8,1147,0,No,325,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-10,325,815,918,232.9,918,0,No,222,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-11,222,717,666,197.1,666,0,No,273,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2025-12,273,0,591,172.7,273,318,Yes,0,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-01,0,522,618,149.3,522,96,Yes,0,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-02,0,638,555,181.7,555,0,No,83,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-03,83,664,572,140.3,572,0,No,175,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-04,175,642,679,169.9,679,0,No,138,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-05,138,1263,1008,306.7,1008,0,No,393,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-06,393,1523,1433,323.8,1433,0,No,483,4,636.25,0.16,176.08,9
MED0026,Haloperidol 500mg Ointment,Antibiotic,Mankind,No,2026-07,483,1296,1609,397.9,1609,0,No,170,4,636.25,0.16,176.08,9
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-08,115,595,473,83.4,473,0,No,237,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-09,237,0,442,98.9,237,205,Yes,0,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-10,0,253,313,54,253,60,Yes,0,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-11,0,296,252,58.3,252,0,No,44,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2025-12,44,251,250,46,250,0,No,45,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-01,45,235,209,56.9,209,0,No,71,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-02,71,260,308,102.4,308,0,No,23,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-03,23,400,312,65.7,312,0,No,111,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-04,111,535,561,96.5,561,0,No,85,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-05,85,0,565,134.7,85,480,Yes,0,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-06,0,674,632,137.6,632,0,No,42,4,439.61,0.23,244.66,24
MED0027,Salbutamol 5ml Drops,Dermatological,Lupin,No,2026-07,42,670,563,159,563,0,No,149,4,439.61,0.23,244.66,24
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-08,365,599,823,211,823,0,No,141,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-09,141,1160,977,315.1,977,0,No,324,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-10,324,1277,1028,342.2,1028,0,No,573,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-11,573,0,879,229,573,306,Yes,0,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2025-12,0,684,802,235.8,684,118,Yes,0,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-01,0,0,843,239.4,0,843,Yes,0,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-02,0,945,1015,168.3,945,70,Yes,0,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-03,0,1182,925,204.4,925,0,No,257,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-04,257,1187,969,149.9,969,0,No,475,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-05,475,929,874,147.6,874,0,No,530,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-06,530,0,949,152.5,530,419,Yes,0,5,127.34,0.14,145.98,6
MED0028,Levetiracetam 10mg Suspension,Vitamin/Supplement,Abbott,Yes,2026-07,0,989,964,184.7,964,0,No,25,5,127.34,0.14,145.98,6
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-08,185,1056,1415,450.7,1241,174,Yes,0,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-09,0,1238,962,239.1,962,0,No,276,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-10,276,682,630,155.9,630,0,No,328,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-11,328,597,485,114.5,485,0,No,440,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2025-12,440,354,403,134.1,403,0,No,391,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-01,391,516,508,79.4,508,0,No,399,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-02,399,0,440,97.9,399,41,Yes,0,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-03,0,604,626,98.8,604,22,Yes,0,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-04,0,700,708,141,700,8,Yes,0,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-05,0,685,827,135.3,685,142,Yes,0,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-06,0,1038,1253,235.3,1038,215,Yes,0,5,38.92,0.27,314.87,9
MED0029,Carbamazepine 5mg Capsule,Dermatological,Zydus,No,2026-07,0,1338,1469,497.2,1338,131,Yes,0,5,38.92,0.27,314.87,9
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-08,594,2329,2283,465,2283,0,No,640,5,755.14,0.27,308.83,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-09,640,2971,2991,685.7,2991,0,No,620,5,755.14,0.27,308.83,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-10,620,2602,2649,539.2,2649,0,No,573,5,755.14,0.27,308.83,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-11,573,2033,2803,947.8,2606,197,Yes,0,5,755.14,0.27,308.83,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2025-12,0,3049,2637,682.7,2637,0,No,412,5,755.14,0.27,308.83,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2026-01,412,3705,3024,1025.6,3024,0,No,1093,5,755.14,0.27,308.83,18
MED0030,Enoxaparin 1g Tablet,Respiratory,GSK,No,2026-02,1093,3388,2801,674.4,2801,0,No,1680,5,755.14,0.27,308.83,18
